municipio;grande_grupamento_atividade;cnae_secao;admitidos;desligados;saldo;variacao_relativa
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;2;4;-2;-0.01639344262295082
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;211;0;0;0.0
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;12;13;-1;-0.0045871559633027525
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;0;0;0;0.0
Salto;Indústria;Indústrias de Transformação;1;1;0;0.0
Salto;Indústria;Indústrias Extrativas;0;0;0;0.0
Salto;Indústria;Indústrias Extrativas;0;0;0;0.0
Salto;Indústria;Indústrias Extrativas;0;0;0;0.0
Salto;Indústria;Indústrias Extrativas;0;0;0;0.0
Salto;Indústria;Indústrias Extrativas;107;0;0;0.0
Salto;Indústria;Indústrias Extrativas;8;0;0;0.0
Salto;Construção;Indefinido;0;0;0;0.0
Salto;Construção;Indefinido;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;26;11;15;0.06550218340611354
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;4;9;-5;-0.05434782608695652
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;1;-1;-0.07692307692307693
Salto;Construção;Construção;1;0;1;0.0625
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;1;0;42;4.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;23;3;20;0.17699115044247787
Salto;Construção;Construção;6;5;1;0.010869565217391304
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;5;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;2;5;-3;-0.02830188679245283
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;1;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;1;12;-11;-0.24444444444444444
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;5;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;2;3;-1;-0.022727272727272728
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;2;0;12;7.0
Salto;Construção;Construção;3;1;2;0.07407407407407407
Salto;Construção;Construção;3;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;1;0;1;0.3333333333333333
Salto;Construção;Construção;3;0;0;0.0
Salto;Construção;Construção;2;0;0;0.0
Salto;Construção;Construção;0;1;-1;-0.08333333333333333
Salto;Construção;Construção;4;0;16;0.0
Salto;Construção;Construção;7;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;0;0;0;0.0
Salto;Construção;Construção;1;0;0;0.0
Salto;Construção;Construção;12;16;-4;-0.034482758620689655
Salto;Construção;Construção;35;31;4;0.0056657223796034
Salto;Comércio;Indefinido;0;0;0;0.0
Salto;Comércio;Indefinido;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;7;7;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;1;-1;-0.09090909090909091
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;59;0;76;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;2;2;0.5
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;1;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;17;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;20;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;1;-1;-0.125
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;16;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;2;-2;-0.16666666666666666
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;0;2;1.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;7;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;1;-1;-0.05
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.3333333333333333
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;8;-7;122;3.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;22;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.02040816326530612
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.07692307692307693
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;5;1;4;0.0547945205479452
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.125
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;7;3;4;0.0851063829787234
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;7;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;1;-1;-0.5
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;11;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;1;-1;-0.029411764705882353
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;3;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;27;13;14;0.08333333333333333
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;1;-1;-0.3333333333333333
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.047619047619047616
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;3;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;9;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;2;-2;18.5
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;6;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.07142857142857142
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;9;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;3;0;3;0.016853932584269662
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;14;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;7;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;10;7;3;0.03529411764705882
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;2;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;13;7;6;0.07792207792207792
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;20;20;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;10;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.25
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;5;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.07692307692307693
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;5;-3;-0.04918032786885246
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;10;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;9;8;1;0.004524886877828055
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;2;-2;-0.09090909090909091
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;21;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;70;31;39;0.02986217457886677
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;0;2;0.06896551724137931
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;2;-2;-0.08
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;3;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;11;12;-1;-0.005494505494505495
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;3;-2;-0.1
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;14;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;2;-1;3.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;4;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.02857142857142857
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;2;2;0.028985507246376812
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;8;-4;223;25.125
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;1;-1;-0.16666666666666666
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;6;5;1;0.010752688172043012
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;3;1;2;0.046511627906976744
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;2;-2;-0.08333333333333333
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;1;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;7;6;68;2.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.1
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;22;27.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;6;3;3;0.08108108108108109
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;-1;41;10.666666666666666
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;2;-2;-0.07407407407407407
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;2;2;0.045454545454545456
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;3;6;-3;-0.045454545454545456
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;8;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;9;10;-1;-0.012195121951219513
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;9;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.017543859649122806
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;10;14;-4;-0.013651877133105802
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;13;10;3;0.012345679012345678
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;2;1;1;0.0625
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;5;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;18;15;3;0.023809523809523808
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;18;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;5;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;5;5;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;8;7;1;0.00980392156862745
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;4;1;3;0.2
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;1;0;1;0.041666666666666664
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;16;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;91;96;-5;-0.003536067892503536
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;14;12;2;0.01015228426395939
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;0;0;0;0.0
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;8;4;4;0.06779661016949153
Salto;Comércio;Comércio, Reparação de Veículos Automotores e Motocicletas;5;3;2;0.037037037037037035
Salto;Serviços;Indefinido;0;0;0;0.0
Salto;Serviços;Indefinido;0;0;0;0.0
Salto;Serviços;Administração Pública, Defesa e Seguridade Social;0;0;0;0.0
Salto;Serviços;Administração Pública, Defesa e Seguridade Social;0;0;0;0.0
Salto;Serviços;Administração Pública, Defesa e Seguridade Social;0;0;0;0.0
Salto;Serviços;Administração Pública, Defesa e Seguridade Social;0;0;0;0.0
Salto;Serviços;Administração Pública, Defesa e Seguridade Social;18;75;-57;-0.017757009345794394
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;1;1;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;2;9;-7;-0.03365384615384615
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;6;-4;274;9.833333333333334
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;5;-1;281;11.166666666666666
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;3;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;3;5;-2;-0.008888888888888889
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;3;99;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;2;0;0;0.0
Salto;Serviços;Educação;3;1;2;0.037037037037037035
Salto;Serviços;Educação;0;4;-4;-0.024242424242424242
Salto;Serviços;Educação;1;5;32;7.6
Salto;Serviços;Educação;3;3;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;2;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;1;0;0;0.0
Salto;Serviços;Educação;0;0;0;0.0
Salto;Serviços;Educação;0;1;-1;-0.021739130434782608
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;14;16;-2;-0.05714285714285714
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;3;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;46;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;1;-1;-0.03225806451612903
Salto;Serviços;Saúde Humana e Serviços Sociais;2;0;2;0.027777777777777776
Salto;Serviços;Saúde Humana e Serviços Sociais;5;4;1;0.008849557522123894
Salto;Serviços;Saúde Humana e Serviços Sociais;5;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;8;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;11;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;2;-2;-0.4
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;0;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;1;0;1;0.3333333333333333
Salto;Serviços;Saúde Humana e Serviços Sociais;2;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;1;0;0;0.0
Salto;Serviços;Saúde Humana e Serviços Sociais;1;0;1;0.0
