undefined;Município;Grande Grupamento Atividade Econômica;Atividade Econômica;CNAE 2.0 Seção;CNAE 2.0 Divisão;CNAE 2.0 Grupo;CNAE 2.0 Classe;CNAE 2.0 Subclasse;Admitidos;Desligados;Saldo;Estoque;Variação Relativa;Tempo de Emprego;Ano_Ref;Mes_Ref
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Peças e Acessórios para Veículos Automotores;;;12;17.0;-5;358;-0.013774104683195593;25.411764705882351;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Peças e Acessórios para Veículos Automotores;;;1;1.0;0;8;0;9;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Peças e Acessórios para Veículos Automotores;;;0;2.0;-2;35;-0.054054054054054057;37.5;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Peças e Acessórios para Veículos Automotores;;;14;;;;;;2025;Outubro
16.642857142857142;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;;;;;;;2025;Outubro
16.642857142857142;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;4;8.0;-4;173;-0.022598870056497175;16.25;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;3;1.0;2;50;0.041666666666666664;1;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;2;0.0;4;1;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;1;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;3;5.0;-2;13;-0.13333333333333333;20.4;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Veículos Automotores;;;1;;;;;;2025;Outubro
4;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;;;;;;;2025;Outubro
4;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;7;2.0;5;66;0.081967213114754092;4;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;1;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;2;0.0;2;54;0.038461538461538464;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;2;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;5;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio, Manutenção e Reparação de Motocicletas, Peças e Acessórios;;;2;;;;;;2025;Outubro
10.647058823529411;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;;;;;;;2025;Outubro
10.647058823529411;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;0;4.0;-4;12;-0.25;10.25;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;31;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;3;2.0;1;62;0.016393442622950821;10.5;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;9;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;0;2.0;-2;24;-0.076923076923076927;15.5;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;4;0.0;4;50;0.086956521739130432;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;8;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Manutenção e Reparação de Veículos Automotores;;;4;9.0;-5;98;-0.048543689320388349;9.7777777777777786;2025;Outubro
12;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Equipamentos e Produtos de Tecnologias de Informação e Comunicação;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Equipamentos e Produtos de Tecnologias de Informação e Comunicação;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Equipamentos e Produtos de Tecnologias de Informação e Comunicação;;;1;;;;;;2025;Outubro
5;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;6;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;3;;;;;;2025;Outubro
5;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;1;1.0;0;5;0;5;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Madeira, Ferragens, Ferramentas, Material Elétrico e Material de Construção;;;3;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação;;;7;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação;;;1;0.0;1;11;0.1;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Máquinas, Aparelhos e Equipamentos, Exceto de Tecnologias de Informação e Comunicação;;;2;1.0;19;0.055555555555555552;42;;2025;Outubro
15;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Matérias-Primas Agrícolas e Animais Vivos;;;;;;;;;2025;Outubro
15;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Matérias-Primas Agrícolas e Animais Vivos;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Matérias-Primas Agrícolas e Animais Vivos;;;0;3.0;-3;9;-0.25;15;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Matérias-Primas Agrícolas e Animais Vivos;;;1;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Matérias-Primas Agrícolas e Animais Vivos;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Matérias-Primas Agrícolas e Animais Vivos;;;8;;;;;;2025;Outubro
12.666666666666666;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;1;;;;;;2025;Outubro
9;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;3;1.0;2;29;0.07407407407407407;9;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;0;-1.0;15;-0.0625;8;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;1;;;;;;2025;Outubro
14.75;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;1;4.0;-3;13;-0.1875;14.75;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;8;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista de Produtos de Consumo Não-Alimentar;;;33;;;;;;2025;Outubro
39;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista Especializado em Outros Produtos;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista Especializado em Outros Produtos;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista Especializado em Outros Produtos;;;1;0.0;1;5;0.25;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista Especializado em Outros Produtos;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista Especializado em Outros Produtos;;;2;;;;;;2025;Outubro
39;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista Especializado em Outros Produtos;;;;;;;;;2025;Outubro
;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio por Atacado, Exceto Veículos Automotores e Motocicletas;Comércio Atacadista Especializado em Outros Produtos;;;0;1.0;-1;9;-0.1;39;2025;Outubro
